Fecha;Compra;Venta
16/5/2006;3,06;3,06
15/5/2006;3,06;3,06
12/5/2006;3,06;3,07
11/5/2006;3,06;3,07
10/5/2006;3,06;3,06
9/5/2006;3,06;3,06
8/5/2006;3,05;3,05
5/5/2006;3,06;3,06
4/5/2006;3,05;3,05
3/5/2006;3,05;3,05
2/5/2006;3,06;3,06
28/4/2006;3,06;3,06
27/4/2006;3,06;3,06
26/4/2006;3,06;3,07
25/4/2006;3,06;3,07
24/4/2006;3,07;3,08
21/4/2006;3,08;3,09
20/4/2006;3,09;3,09
19/4/2006;3,08;3,09
18/4/2006;3,09;3,09
17/4/2006;3,09;3,09
13/4/2006;3,09;3,09
12/4/2006;3,09;3,09
11/4/2006;3,10;3,10
10/4/2006;3,09;3,09
7/4/2006;3,10;3,10
6/4/2006;3,10;3,10
5/4/2006;3,09;3,10
4/4/2006;3,09;3,09
3/4/2006;3,09;3,09
30/3/2006;3,09;3,10
29/3/2006;3,09;3,09
28/3/2006;3,09;3,10
27/3/2006;3,10;3,10
23/3/2006;3,10;3,10
22/3/2006;3,09;3,10
21/3/2006;3,08;3,09
20/3/2006;3,09;3,09
17/3/2006;3,09;3,09
16/3/2006;3,09;3,09
15/3/2006;3,08;3,09
14/3/2006;3,08;3,09
13/3/2006;3,08;3,08
10/3/2006;3,08;3,08
9/3/2006;3,08;3,08
8/3/2006;3,08;3,08
7/3/2006;3,08;3,08
6/3/2006;3,08;3,08
3/3/2006;3,08;3,08
2/3/2006;3,08;3,08
1/3/2006;3,07;3,07
28/2/2006;3,07;3,08
27/2/2006;3,08;3,08
24/2/2006;3,08;3,09
23/2/2006;3,09;3,09
22/2/2006;3,09;3,09
21/2/2006;3,08;3,08
20/2/2006;3,08;3,08
17/2/2006;3,09;3,09
16/2/2006;3,09;3,09
15/2/2006;3,08;3,09
14/2/2006;3,08;3,09
13/2/2006;3,09;3,09
9/2/2006;3,08;3,09
8/2/2006;3,08;3,08
7/2/2006;3,08;3,08
6/2/2006;3,08;3,08
3/2/2006;3,08;3,08
2/2/2006;3,07;3,08
1/2/2006;3,08;3,08
31/1/2006;3,07;3,07
30/1/2006;3,07;3,08
27/1/2006;3,07;3,07
26/1/2006;3,08;3,08
25/1/2006;3,07;3,08
24/1/2006;3,07;3,07
23/1/2006;3,07;3,07
20/1/2006;3,07;3,08
19/1/2006;3,08;3,08
18/1/2006;3,08;3,08
17/1/2006;3,07;3,07
16/1/2006;3,07;3,07
13/1/2006;3,08;3,08
12/1/2006;3,07;3,07
11/1/2006;3,07;3,08
10/1/2006;3,08;3,08
9/1/2006;3,08;3,09
6/1/2006;3,07;3,08
5/1/2006;3,07;3,07
4/1/2006;3,06;3,06
3/1/2006;3,05;3,05
2/1/2006;3,05;3,05
30/12/2005;3,05;3,05
29/12/2005;3,04;3,05
28/12/2005;3,06;3,06
27/12/2005;3,07;3,07
26/12/2005;3,04;3,05
23/12/2005;3,04;3,05
22/12/2005;3,04;3,05
21/12/2005;3,04;3,04
20/12/2005;3,03;3,04
19/12/2005;3,03;3,03
16/12/2005;3,03;3,04
15/12/2005;3,01;3,02
14/12/2005;3,01;3,01
13/12/2005;3,00;3,00
12/12/2005;3,00;3,00
9/12/2005;2,99;2,99
7/12/2005;2,99;2,99
6/12/2005;2,98;2,99
5/12/2005;2,99;2,99
2/12/2005;2,98;2,98
1/12/2005;2,98;2,98
30/11/2005;2,98;2,98
29/11/2005;2,99;2,99
28/11/2005;3,00;3,00
25/11/2005;2,99;2,99
24/11/2005;2,98;2,98
23/11/2005;2,98;2,98
22/11/2005;2,97;2,97
21/11/2005;2,97;2,97
18/11/2005;2,97;2,98
17/11/2005;2,98;2,98
16/11/2005;2,98;2,98
15/11/2005;2,98;2,98
14/11/2005;2,98;2,98
11/11/2005;2,98;2,99
10/11/2005;2,99;2,99
9/11/2005;2,98;2,99
8/11/2005;2,98;2,99
7/11/2005;2,98;2,99
4/11/2005;2,99;2,99
3/11/2005;2,98;2,99
2/11/2005;2,98;2,98
1/11/2005;2,99;3,00
31/10/2005;3,00;3,00
28/10/2005;3,01;3,02
27/10/2005;3,02;3,02
26/10/2005;3,00;3,00
25/10/2005;2,98;2,99
24/10/2005;2,97;2,97
21/10/2005;2,98;2,98
20/10/2005;2,98;2,98
19/10/2005;2,97;2,97
18/10/2005;2,97;2,97
17/10/2005;2,96;2,96
14/10/2005;2,96;2,96
13/10/2005;2,97;2,97
12/10/2005;2,94;2,94
11/10/2005;2,92;2,92
7/10/2005;2,91;2,92
6/10/2005;2,92;2,93
5/10/2005;2,91;2,91
4/10/2005;2,90;2,91
3/10/2005;2,90;2,90
30/9/2005;2,91;2,91
29/9/2005;2,91;2,91
28/9/2005;2,91;2,91
27/9/2005;2,91;2,91
26/9/2005;2,91;2,91
23/9/2005;2,91;2,91
22/9/2005;2,91;2,91
21/9/2005;2,91;2,91
20/9/2005;2,91;2,91
19/9/2005;2,91;2,91
16/9/2005;2,90;2,91
15/9/2005;2,90;2,91
14/9/2005;2,90;2,91
13/9/2005;2,91;2,91
12/9/2005;2,90;2,91
9/9/2005;2,90;2,91
8/9/2005;2,89;2,89
7/9/2005;2,89;2,89
6/9/2005;2,89;2,89
5/9/2005;2,88;2,89
2/9/2005;2,89;2,90
1/9/2005;2,90;2,90
31/8/2005;2,91;2,91
30/8/2005;2,91;2,91
29/8/2005;2,91;2,91
26/8/2005;2,91;2,91
25/8/2005;2,90;2,91
24/8/2005;2,90;2,91
23/8/2005;2,90;2,90
22/8/2005;2,90;2,90
19/8/2005;2,90;2,90
18/8/2005;2,88;2,88
17/8/2005;2,88;2,88
16/8/2005;2,87;2,88
12/8/2005;2,88;2,88
11/8/2005;2,87;2,87
10/8/2005;2,86;2,86
9/8/2005;2,86;2,86
8/8/2005;2,85;2,86
5/8/2005;2,85;2,85
4/8/2005;2,85;2,86
3/8/2005;2,85;2,85
2/8/2005;2,85;2,85
1/8/2005;2,86;2,86
29/7/2005;2,87;2,87
28/7/2005;2,87;2,87
27/7/2005;2,87;2,87
26/7/2005;2,87;2,87
25/7/2005;2,87;2,87
22/7/2005;2,87;2,87
21/7/2005;2,87;2,87
20/7/2005;2,87;2,87
19/7/2005;2,87;2,87
18/7/2005;2,87;2,87
15/7/2005;2,87;2,88
14/7/2005;2,87;2,87
13/7/2005;2,88;2,88
12/7/2005;2,88;2,88
11/7/2005;2,87;2,87
8/7/2005;2,86;2,87
7/7/2005;2,87;2,87
6/7/2005;2,87;2,88
5/7/2005;2,87;2,88
4/7/2005;2,87;2,87
1/7/2005;2,88;2,88
30/6/2005;2,88;2,88
29/6/2005;2,89;2,89
28/6/2005;2,89;2,89
27/6/2005;2,89;2,89
24/6/2005;2,89;2,89
23/6/2005;2,87;2,88
22/6/2005;2,87;2,87
21/6/2005;2,88;2,88
17/6/2005;2,89;2,90
16/6/2005;2,89;2,89
15/6/2005;2,89;2,89
14/6/2005;2,89;2,89
13/6/2005;2,89;2,89
10/6/2005;2,89;2,90
9/6/2005;2,89;2,90
8/6/2005;2,89;2,90
7/6/2005;2,89;2,90
6/6/2005;2,89;2,90
3/6/2005;2,90;2,90
2/6/2005;2,89;2,89
1/6/2005;2,89;2,89
31/5/2005;2,89;2,89
30/5/2005;2,89;2,90
27/5/2005;2,90;2,90
26/5/2005;2,90;2,90
24/5/2005;2,89;2,90
23/5/2005;2,90;2,90
20/5/2005;2,90;2,90
19/5/2005;2,90;2,90
18/5/2005;2,89;2,90
17/5/2005;2,89;2,89
16/5/2005;2,89;2,89
13/5/2005;2,89;2,90
12/5/2005;2,90;2,90
11/5/2005;2,90;2,90
10/5/2005;2,89;2,90
9/5/2005;2,90;2,90
6/5/2005;2,90;2,91
5/5/2005;2,90;2,91
4/5/2005;2,90;2,90
3/5/2005;2,90;2,90
2/5/2005;2,90;2,90
29/4/2005;2,90;2,91
28/4/2005;2,91;2,92
27/4/2005;2,90;2,91
26/4/2005;2,90;2,91
25/4/2005;2,90;2,91
22/4/2005;2,90;2,91
21/4/2005;2,90;2,91
20/4/2005;2,90;2,91
19/4/2005;2,90;2,91
18/4/2005;2,91;2,92
15/4/2005;2,92;2,92
14/4/2005;2,91;2,92
13/4/2005;2,90;2,90
12/4/2005;2,90;2,91
11/4/2005;2,91;2,91
8/4/2005;2,91;2,92
7/4/2005;2,91;2,91
6/4/2005;2,91;2,92
5/4/2005;2,92;2,93
4/4/2005;2,93;2,93
1/4/2005;2,93;2,93
31/3/2005;2,92;2,93
30/3/2005;2,92;2,93
29/3/2005;2,92;2,93
28/3/2005;2,92;2,93
24/3/2005;2,92;2,92
23/3/2005;2,92;2,92
22/3/2005;2,91;2,92
21/3/2005;2,92;2,92
18/3/2005;2,92;2,92
17/3/2005;2,92;2,92
16/3/2005;2,92;2,93
15/3/2005;2,91;2,92
14/3/2005;2,91;2,92
11/3/2005;2,91;2,91
10/3/2005;2,93;2,93
9/3/2005;2,93;2,94
8/3/2005;2,93;2,93
7/3/2005;2,92;2,93
4/3/2005;2,92;2,93
3/3/2005;2,93;2,94
2/3/2005;2,94;2,95
1/3/2005;2,93;2,94
28/2/2005;2,91;2,92
25/2/2005;2,91;2,92
24/2/2005;2,92;2,93
23/2/2005;2,92;2,93
22/2/2005;2,91;2,92
21/2/2005;2,91;2,91
18/2/2005;2,91;2,92
17/2/2005;2,90;2,91
16/2/2005;2,90;2,90
15/2/2005;2,91;2,92
14/2/2005;2,91;2,92
11/2/2005;2,92;2,92
10/2/2005;2,92;2,92
9/2/2005;2,92;2,92
8/2/2005;2,92;2,93
7/2/2005;2,92;2,93
4/2/2005;2,92;2,93
3/2/2005;2,92;2,93
2/2/2005;2,92;2,93
1/2/2005;2,92;2,93
31/1/2005;2,93;2,94
28/1/2005;2,94;2,95
27/1/2005;2,94;2,95
26/1/2005;2,94;2,95
25/1/2005;2,94;2,95
24/1/2005;2,95;2,96
21/1/2005;2,96;2,97
20/1/2005;2,96;2,97
19/1/2005;2,96;2,96
18/1/2005;2,95;2,96
17/1/2005;2,95;2,96
14/1/2005;2,96;2,96
13/1/2005;2,96;2,96
12/1/2005;2,97;2,97
11/1/2005;2,97;2,98
10/1/2005;2,97;2,98
7/1/2005;2,98;2,98
6/1/2005;2,98;2,98
5/1/2005;2,97;2,98
4/1/2005;2,97;2,98
3/1/2005;2,98;2,98
31/12/2004;2,97;2,98
30/12/2004;2,97;2,98
29/12/2004;2,98;2,98
28/12/2004;2,99;2,99
27/12/2004;2,98;2,98
24/12/2004;2,97;2,97
23/12/2004;2,97;2,98
22/12/2004;2,98;2,98
21/12/2004;2,96;2,97
20/12/2004;2,96;2,97
17/12/2004;2,98;2,98
16/12/2004;2,99;2,99
15/12/2004;2,97;2,98
14/12/2004;2,97;2,97
13/12/2004;2,96;2,96
10/12/2004;2,96;2,96
9/12/2004;2,96;2,96
7/12/2004;2,97;2,97
6/12/2004;2,96;2,97
3/12/2004;2,96;2,96
2/12/2004;2,95;2,96
1/12/2004;2,93;2,94
30/11/2004;2,93;2,94
29/11/2004;2,94;2,95
26/11/2004;2,94;2,95
25/11/2004;2,95;2,95
24/11/2004;2,95;2,95
23/11/2004;2,95;2,95
22/11/2004;2,95;2,96
19/11/2004;2,95;2,95
18/11/2004;2,95;2,95
17/11/2004;2,94;2,95
16/11/2004;2,95;2,96
15/11/2004;2,96;2,96
12/11/2004;2,96;2,96
11/11/2004;2,96;2,97
10/11/2004;2,96;2,96
9/11/2004;2,96;2,96
8/11/2004;2,96;2,97
5/11/2004;2,96;2,96
4/11/2004;2,96;2,96
3/11/2004;2,96;2,96
2/11/2004;2,95;2,95
1/11/2004;2,96;2,97
29/10/2004;2,96;2,97
28/10/2004;2,99;2,99
27/10/2004;2,97;2,98
26/10/2004;2,97;2,98
25/10/2004;2,97;2,98
22/10/2004;2,98;2,98
21/10/2004;2,97;2,98
20/10/2004;2,97;2,97
19/10/2004;2,97;2,97
18/10/2004;2,96;2,97
15/10/2004;2,97;2,98
14/10/2004;2,97;2,98
13/10/2004;2,97;2,98
12/10/2004;2,97;2,97
11/10/2004;2,97;2,98
8/10/2004;2,97;2,98
7/10/2004;2,98;2,98
6/10/2004;2,98;2,98
5/10/2004;2,98;2,98
4/10/2004;2,98;2,98
1/10/2004;2,99;2,99
30/9/2004;2,99;3,00
29/9/2004;3,00;3,00
28/9/2004;3,00;3,00
27/9/2004;3,00;3,01
24/9/2004;3,01;3,01
23/9/2004;3,00;3,01
22/9/2004;3,01;3,01
21/9/2004;3,01;3,02
20/9/2004;3,00;3,01
17/9/2004;3,00;3,00
16/9/2004;3,00;3,00
15/9/2004;3,00;3,01
14/9/2004;3,00;3,01
13/9/2004;3,01;3,01
10/9/2004;3,01;3,02
9/9/2004;3,01;3,01
8/9/2004;3,01;3,01
7/9/2004;3,00;3,01
6/9/2004;3,01;3,01
3/9/2004;3,01;3,01
2/9/2004;3,01;3,02
1/9/2004;3,02;3,02
31/8/2004;3,00;3,01
30/8/2004;3,01;3,02
27/8/2004;3,01;3,02
26/8/2004;3,03;3,03
25/8/2004;3,00;3,01
24/8/2004;3,01;3,01
23/8/2004;3,01;3,02
20/8/2004;3,01;3,02
19/8/2004;3,01;3,02
18/8/2004;3,01;3,02
17/8/2004;3,01;3,02
13/8/2004;3,02;3,03
12/8/2004;3,02;3,03
11/8/2004;3,03;3,03
10/8/2004;3,02;3,03
9/8/2004;3,03;3,03
6/8/2004;3,05;3,06
5/8/2004;3,05;3,06
4/8/2004;3,02;3,03
3/8/2004;2,99;2,99
2/8/2004;2,98;2,99
30/7/2004;2,97;2,98
29/7/2004;2,97;2,98
28/7/2004;2,97;2,98
27/7/2004;2,97;2,98
26/7/2004;2,97;2,98
23/7/2004;2,97;2,97
22/7/2004;2,96;2,97
21/7/2004;2,96;2,96
20/7/2004;2,96;2,96
19/7/2004;2,96;2,96
16/7/2004;2,96;2,96
15/7/2004;2,96;2,96
14/7/2004;2,96;2,96
13/7/2004;2,96;2,96
12/7/2004;2,96;2,96
8/7/2004;2,96;2,96
7/7/2004;2,96;2,96
6/7/2004;2,95;2,95
5/7/2004;2,94;2,95
2/7/2004;2,95;2,96
1/7/2004;2,96;2,96
30/6/2004;2,96;2,96
29/6/2004;2,96;2,97
28/6/2004;2,96;2,97
25/6/2004;2,96;2,96
24/6/2004;2,96;2,96
23/6/2004;2,95;2,96
22/6/2004;2,97;2,97
18/6/2004;2,97;2,98
17/6/2004;2,97;2,97
16/6/2004;2,96;2,97
15/6/2004;2,96;2,97
14/6/2004;2,97;2,97
11/6/2004;2,97;2,97
10/6/2004;2,97;2,97
9/6/2004;2,96;2,97
8/6/2004;2,96;2,97
7/6/2004;2,96;2,97
4/6/2004;2,96;2,97
3/6/2004;2,97;2,97
2/6/2004;2,95;2,96
1/6/2004;2,96;2,97
31/5/2004;2,96;2,97
29/5/2004;2,95;2,96
28/5/2004;2,95;2,96
27/5/2004;2,96;2,97
26/5/2004;2,96;2,96
24/5/2004;2,96;2,96
21/5/2004;2,95;2,96
20/5/2004;2,93;2,94
19/5/2004;2,92;2,93
18/5/2004;2,92;2,93
17/5/2004;2,92;2,93
15/5/2004;2,91;2,92
14/5/2004;2,91;2,92
13/5/2004;2,93;2,93
12/5/2004;2,93;2,93
11/5/2004;2,91;2,92
10/5/2004;2,92;2,92
8/5/2004;2,91;2,92
7/5/2004;2,91;2,92
6/5/2004;2,89;2,89
5/5/2004;2,86;2,87
4/5/2004;2,86;2,86
3/5/2004;2,85;2,86
30/4/2004;2,84;2,84
29/4/2004;2,86;2,86
28/4/2004;2,86;2,86
27/4/2004;2,84;2,85
26/4/2004;2,84;2,85
23/4/2004;2,86;2,87
22/4/2004;2,87;2,88
21/4/2004;2,85;2,86
20/4/2004;2,84;2,84
19/4/2004;2,83;2,84
18/4/2004;2,83;2,83
17/4/2004;2,83;2,83
16/4/2004;2,83;2,83
15/4/2004;2,83;2,83
14/4/2004;2,82;2,83
13/4/2004;2,82;2,83
12/4/2004;2,82;2,83
8/4/2004;2,81;2,82
7/4/2004;2,81;2,82
6/4/2004;2,84;2,85
3/4/2004;2,86;2,87
2/4/2004;2,86;2,87
1/4/2004;2,86;2,87
31/3/2004;2,87;2,87
30/3/2004;2,88;2,88
29/3/2004;2,89;2,90
26/3/2004;2,90;2,90
25/3/2004;2,90;2,90
24/3/2004;2,89;2,90
23/3/2004;2,89;2,90
22/3/2004;2,89;2,90
19/3/2004;2,90;2,91
18/3/2004;2,91;2,91
17/3/2004;2,91;2,91
16/3/2004;2,92;2,92
15/3/2004;2,92;2,93
13/3/2004;2,93;2,93
12/3/2004;2,93;2,93
11/3/2004;2,92;2,93
10/3/2004;2,92;2,93
9/3/2004;2,92;2,93
8/3/2004;2,94;2,94
6/3/2004;2,93;2,94
5/3/2004;2,93;2,94
4/3/2004;2,93;2,93
3/3/2004;2,92;2,92
2/3/2004;2,92;2,93
1/3/2004;2,92;2,92
29/2/2004;2,93;2,93
28/2/2004;2,93;2,93
27/2/2004;2,93;2,93
26/2/2004;2,94;2,94
25/2/2004;2,93;2,94
24/2/2004;2,93;2,93
23/2/2004;2,93;2,94
20/2/2004;2,94;2,95
19/2/2004;2,94;2,95
18/2/2004;2,94;2,94
17/2/2004;2,93;2,94
16/2/2004;2,92;2,93
14/2/2004;2,92;2,93
13/2/2004;2,92;2,93
12/2/2004;2,93;2,94
11/2/2004;2,94;2,95
10/2/2004;2,94;2,94
9/2/2004;2,93;2,94
6/2/2004;2,95;2,96
5/2/2004;2,94;2,95
4/2/2004;2,92;2,93
3/2/2004;2,92;2,93
2/2/2004;2,91;2,92
31/1/2004;2,91;2,92
30/1/2004;2,91;2,92
29/1/2004;2,93;2,94
28/1/2004;2,91;2,92
27/1/2004;2,91;2,92
26/1/2004;2,91;2,92
22/1/2004;2,90;2,91
21/1/2004;2,91;2,92
20/1/2004;2,89;2,90
19/1/2004;2,90;2,90
16/1/2004;2,90;2,91
15/1/2004;2,88;2,89
14/1/2004;2,90;2,91
13/1/2004;2,88;2,89
12/1/2004;2,87;2,88
10/1/2004;2,90;2,91
9/1/2004;2,90;2,91
8/1/2004;2,91;2,92
7/1/2004;2,91;2,92
6/1/2004;2,90;2,91
5/1/2004;2,91;2,92
2/1/2004;2,94;2,95
31/12/2003;2,95;2,96
30/12/2003;2,95;2,96
29/12/2003;2,95;2,96
27/12/2003;2,96;2,97
26/12/2003;2,96;2,97
24/12/2003;2,95;2,96
23/12/2003;2,95;2,96
22/12/2003;2,96;2,97
20/12/2003;2,96;2,97
19/12/2003;2,96;2,97
18/12/2003;2,96;2,97
17/12/2003;2,96;2,97
16/12/2003;2,96;2,97
15/12/2003;2,95;2,96
13/12/2003;2,95;2,96
12/12/2003;2,95;2,96
11/12/2003;2,95;2,96
10/12/2003;2,93;2,94
9/12/2003;2,94;2,95
5/12/2003;2,96;2,97
4/12/2003;2,96;2,97
3/12/2003;2,96;2,97
2/12/2003;2,96;2,97
1/12/2003;2,95;2,96
28/11/2003;2,96;2,97
27/11/2003;2,95;2,96
26/11/2003;2,97;2,98
25/11/2003;2,91;2,92
24/11/2003;2,89;2,90
22/11/2003;2,88;2,89
21/11/2003;2,88;2,89
20/11/2003;2,88;2,89
19/11/2003;2,87;2,88
18/11/2003;2,85;2,86
17/11/2003;2,86;2,87
15/11/2003;2,86;2,87
14/11/2003;2,86;2,87
13/11/2003;2,86;2,87
12/11/2003;2,85;2,86
11/11/2003;2,85;2,86
10/11/2003;2,85;2,86
8/11/2003;2,84;2,85
7/11/2003;2,84;2,85
6/11/2003;2,85;2,86
5/11/2003;2,85;2,86
4/11/2003;2,85;2,86
3/11/2003;2,85;2,86
1/11/2003;2,86;2,87
31/10/2003;2,86;2,87
30/10/2003;2,87;2,88
29/10/2003;2,85;2,86
28/10/2003;2,85;2,86
27/10/2003;2,84;2,85
24/10/2003;2,84;2,85
23/10/2003;2,85;2,86
22/10/2003;2,85;2,86
21/10/2003;2,85;2,86
20/10/2003;2,85;2,86
17/10/2003;2,85;2,86
16/10/2003;2,85;2,86
15/10/2003;2,85;2,86
14/10/2003;2,84;2,85
10/10/2003;2,85;2,86
9/10/2003;2,85;2,86
8/10/2003;2,87;2,88
7/10/2003;2,88;2,89
6/10/2003;2,87;2,88
3/10/2003;2,89;2,90
2/10/2003;2,90;2,91
1/10/2003;2,90;2,91
30/9/2003;2,91;2,92
29/9/2003;2,91;2,92
26/9/2003;2,90;2,91
25/9/2003;2,90;2,91
24/9/2003;2,90;2,91
23/9/2003;2,90;2,91
22/9/2003;2,91;2,92
19/9/2003;2,91;2,92
18/9/2003;2,91;2,92
17/9/2003;2,91;2,92
16/9/2003;2,90;2,91
15/9/2003;2,90;2,91
12/9/2003;2,90;2,91
11/9/2003;2,90;2,91
10/9/2003;2,94;2,95
9/9/2003;2,96;2,97
8/9/2003;2,95;2,96
5/9/2003;2,93;2,94
4/9/2003;2,96;2,97
3/9/2003;2,97;2,98
2/9/2003;2,97;2,98
1/9/2003;2,95;2,96
31/8/2003;2,95;2,96
30/8/2003;2,95;2,96
29/8/2003;2,95;2,96
28/8/2003;2,94;2,95
27/8/2003;2,96;2,97
26/8/2003;2,93;2,94
25/8/2003;2,92;2,93
22/8/2003;2,94;2,95
21/8/2003;2,95;2,96
20/8/2003;2,91;2,92
19/8/2003;2,89;2,90
15/8/2003;2,89;2,90
14/8/2003;2,90;2,91
13/8/2003;2,88;2,89
12/8/2003;2,89;2,90
11/8/2003;2,91;2,92
8/8/2003;2,92;2,93
7/8/2003;2,92;2,93
6/8/2003;2,93;2,94
5/8/2003;2,92;2,93
4/8/2003;2,95;2,96
2/8/2003;2,93;2,94
1/8/2003;2,93;2,94
31/7/2003;2,91;2,92
30/7/2003;2,90;2,91
29/7/2003;2,84;2,85
28/7/2003;2,82;2,83
26/7/2003;2,81;2,82
25/7/2003;2,81;2,82
24/7/2003;2,81;2,82
23/7/2003;2,78;2,79
22/7/2003;2,78;2,79
21/7/2003;2,78;2,79
18/7/2003;2,80;2,81
17/7/2003;2,79;2,80
16/7/2003;2,77;2,78
15/7/2003;2,77;2,78
14/7/2003;2,77;2,78
11/7/2003;2,76;2,77
10/7/2003;2,77;2,78
8/7/2003;2,77;2,78
7/7/2003;2,78;2,79
4/7/2003;2,79;2,80
3/7/2003;2,79;2,80
2/7/2003;2,79;2,80
1/7/2003;2,79;2,80
30/6/2003;2,78;2,79
28/6/2003;2,80;2,81
27/6/2003;2,80;2,81
26/6/2003;2,80;2,81
25/6/2003;2,77;2,78
24/6/2003;2,77;2,78
23/6/2003;2,78;2,79
20/6/2003;2,80;2,81
19/6/2003;2,80;2,81
18/6/2003;2,79;2,80
17/6/2003;2,80;2,81
13/6/2003;2,81;2,82
12/6/2003;2,83;2,84
11/6/2003;2,83;2,84
10/6/2003;2,80;2,81
9/6/2003;2,80;2,81
6/6/2003;2,82;2,83
5/6/2003;2,83;2,84
4/6/2003;2,83;2,84
3/6/2003;2,83;2,84
2/6/2003;2,84;2,85
30/5/2003;2,86;2,87
29/5/2003;2,87;2,88
28/5/2003;2,87;2,88
27/5/2003;2,87;2,88
26/5/2003;2,87;2,88
24/5/2003;2,89;2,90
23/5/2003;2,89;2,90
22/5/2003;2,90;2,91
21/5/2003;2,85;2,86
20/5/2003;2,86;2,87
19/5/2003;2,89;2,90
17/5/2003;2,93;2,94
16/5/2003;2,93;2,94
15/5/2003;2,85;2,86
14/5/2003;2,79;2,80
13/5/2003;2,77;2,78
12/5/2003;2,76;2,77
10/5/2003;2,77;2,78
9/5/2003;2,77;2,78
8/5/2003;2,76;2,77
7/5/2003;2,80;2,81
6/5/2003;2,80;2,81
5/5/2003;2,80;2,81
2/5/2003;2,79;2,80
30/4/2003;2,82;2,83
29/4/2003;2,85;2,86
28/4/2003;2,86;2,87
25/4/2003;2,86;2,87
24/4/2003;2,88;2,89
23/4/2003;2,86;2,87
22/4/2003;2,86;2,87
21/4/2003;2,89;2,90
16/4/2003;2,93;2,94
15/4/2003;2,95;2,96
14/4/2003;2,94;2,95
11/4/2003;2,89;2,90
10/4/2003;2,89;2,90
9/4/2003;2,92;2,93
8/4/2003;2,92;2,93
7/4/2003;2,91;2,92
5/4/2003;2,91;2,92
4/4/2003;2,91;2,92
3/4/2003;2,92;2,93
2/4/2003;2,92;2,93
1/4/2003;2,98;2,99
28/3/2003;2,98;2,99
27/3/2003;2,88;2,90
26/3/2003;2,89;2,90
25/3/2003;2,95;2,96
24/3/2003;2,98;2,99
22/3/2003;3,03;3,04
21/3/2003;3,03;3,04
20/3/2003;3,05;3,06
19/3/2003;3,03;3,04
18/3/2003;3,07;3,08
17/3/2003;3,11;3,12
15/3/2003;3,13;3,14
14/3/2003;3,13;3,14
13/3/2003;3,13;3,14
12/3/2003;3,13;3,14
11/3/2003;3,15;3,16
10/3/2003;3,15;3,16
7/3/2003;3,16;3,18
6/3/2003;3,18;3,20
5/3/2003;3,19;3,20
4/3/2003;3,19;3,20
3/3/2003;3,21;3,22
28/2/2003;3,19;3,20
27/2/2003;3,20;3,21
26/2/2003;3,17;3,18
25/2/2003;3,15;3,17
24/2/2003;3,17;3,18
22/2/2003;3,19;3,20
21/2/2003;3,19;3,20
20/2/2003;3,22;3,23
19/2/2003;3,21;3,22
18/2/2003;3,19;3,20
17/2/2003;3,14;3,15
14/2/2003;3,17;3,18
13/2/2003;3,15;3,17
12/2/2003;3,12;3,13
11/2/2003;3,11;3,12
10/2/2003;3,15;3,16
7/2/2003;3,17;3,18
6/2/2003;3,17;3,18
5/2/2003;3,17;3,18
4/2/2003;3,17;3,18
3/2/2003;3,20;3,21
31/1/2003;3,22;3,23
30/1/2003;3,27;3,28
29/1/2003;3,31;3,32
28/1/2003;3,33;3,34
27/1/2003;3,33;3,34
24/1/2003;3,24;3,25
23/1/2003;3,15;3,16
22/1/2003;3,14;3,15
21/1/2003;3,10;3,11
20/1/2003;3,18;3,19
17/1/2003;3,25;3,26
16/1/2003;3,27;3,28
15/1/2003;3,26;3,27
14/1/2003;3,28;3,29
13/1/2003;3,33;3,34
11/1/2003;3,37;3,38
10/1/2003;3,37;3,38
9/1/2003;3,34;3,35
8/1/2003;3,31;3,32
7/1/2003;3,27;3,28
6/1/2003;3,32;3,33
3/1/2003;3,34;3,35
2/1/2003;3,36;3,37
31/12/2002;3,36;3,37
30/12/2002;3,37;3,38
27/12/2002;3,41;3,42
26/12/2002;3,43;3,44
24/12/2002;3,47;3,48
23/12/2002;3,47;3,48
20/12/2002;3,50;3,51
19/12/2002;3,49;3,51
18/12/2002;3,53;3,54
17/12/2002;3,56;3,57
16/12/2002;3,55;3,56
13/12/2002;3,55;3,56
12/12/2002;3,52;3,53
11/12/2002;3,52;3,53
10/12/2002;3,54;3,55
9/12/2002;3,56;3,57
6/12/2002;3,58;3,59
5/12/2002;3,57;3,58
4/12/2002;3,56;3,57
3/12/2002;3,57;3,58
2/12/2002;3,61;3,62
29/11/2002;3,65;3,66
28/11/2002;3,59;3,60
27/11/2002;3,52;3,53
26/11/2002;3,53;3,54
25/11/2002;3,54;3,55
22/11/2002;3,55;3,56
21/11/2002;3,55;3,56
20/11/2002;3,54;3,55
19/11/2002;3,54;3,55
18/11/2002;3,55;3,56
15/11/2002;3,58;3,59
14/11/2002;3,58;3,59
13/11/2002;3,54;3,55
12/11/2002;3,55;3,56
11/11/2002;3,56;3,57
8/11/2002;3,56;3,57
7/11/2002;3,55;3,56
5/11/2002;3,56;3,57
4/11/2002;3,57;3,58
1/11/2002;3,54;3,55
31/10/2002;3,52;3,53
30/10/2002;3,54;3,55
29/10/2002;3,58;3,59
28/10/2002;3,60;3,61
26/10/2002;3,62;3,63
25/10/2002;3,62;3,63
24/10/2002;3,62;3,63
23/10/2002;3,62;3,63
22/10/2002;3,63;3,64
